a0,loc0,lfw0,quantile_level,path_code,a_W1,a_W2,a_W3,loc_W1,loc_W2,loc_W3,lfw_W1,lfw_W2,lfw_W3,path_probability,grid_max_wind_mps,grid_cumulative_excess_mps,road_max_wind_mps,road_cumulative_excess_mps,selected_grid_max,selected_grid_excess,selected_road_max,selected_road_excess,pareto_grid_max,pareto_grid_excess,pareto_road_max,pareto_road_excess,pareto_only_output
5,3,0,0.99,24468462,6,5,6,0,3,0,2,1,3,3.6e-14,54.4752973178521,1661.13618634109,54.4752973178521,1533.28936794549,1,1,1,1,0,1,0,0,1
5,3,0,0.99,25054401,3,5,6,1,4,1,2,1,3,2.4e-15,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,3,0,0.99,24468156,6,4,6,1,3,0,2,1,3,6.24e-15,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17479980,6,4,6,1,1,1,2,2,2,1.5552e-12,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17480292,6,5,6,1,1,1,2,2,2,5.59872e-11,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17480604,6,6,6,1,1,1,2,2,2,2.2457088e-09,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17485596,6,4,6,1,4,1,2,2,2,9.6e-14,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17485908,6,5,6,1,4,1,2,2,2,3.456e-12,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17486220,6,6,6,1,4,1,2,2,2,1.38624e-10,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,3,0,0.99,17509932,6,4,6,1,4,1,2,3,2,9e-14,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,1,1,1,1,0,1,0,1,1
5,3,0,0.99,27386628,6,4,6,5,2,5,2,1,3,3.12e-15,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,1,1,1,1,0,1,0,1,1
5,3,0,0.99,24468495,3,5,6,6,3,0,2,1,3,9.6e-16,54.4752973178521,977.339809248504,54.4752973178521,854.548908219187,1,0,1,0,1,0,1,0,1
5,3,0,0.99,25054431,3,5,6,6,4,1,2,1,3,2.4e-15,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,3,0,0.99,24468186,6,4,6,6,3,0,2,1,3,9.6e-16,54.4752973178521,1331.38797522288,54.4752973178521,1259.32551552969,1,1,1,1,0,1,0,1,1
5,3,0,0.995,24468150,6,4,6,0,3,0,2,1,3,1e-15,54.4752973178521,1459.7917035806,54.4752973178521,1424.71363528465,0,1,0,1,0,1,0,1,1
5,3,0,0.995,24468462,6,5,6,0,3,0,2,1,3,3.6e-14,54.4752973178521,1661.13618634109,54.4752973178521,1533.28936794549,0,1,0,1,0,1,0,0,1
5,3,0,0.995,25054401,3,5,6,1,4,1,2,1,3,2.4e-15,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,3,0,0.995,24468156,6,4,6,1,3,0,2,1,3,6.24e-15,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17479980,6,4,6,1,1,1,2,2,2,1.5552e-12,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17480292,6,5,6,1,1,1,2,2,2,5.59872e-11,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17480604,6,6,6,1,1,1,2,2,2,2.2457088e-09,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17485596,6,4,6,1,4,1,2,2,2,9.6e-14,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17485908,6,5,6,1,4,1,2,2,2,3.456e-12,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17486220,6,6,6,1,4,1,2,2,2,1.38624e-10,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,3,0,0.995,17509932,6,4,6,1,4,1,2,3,2,9e-14,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,1,1,1,1,0,1,0,1,1
5,3,0,0.995,27386628,6,4,6,5,2,5,2,1,3,3.12e-15,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,1,1,1,1,0,1,0,1,1
5,3,0,0.995,25054431,3,5,6,6,4,1,2,1,3,2.4e-15,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,3,0,0.995,24468186,6,4,6,6,3,0,2,1,3,9.6e-16,54.4752973178521,1331.38797522288,54.4752973178521,1259.32551552969,0,1,0,1,0,1,0,1,1
5,4,0,0.95,25054401,3,5,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,4,0,0.95,24468156,6,4,6,1,3,0,2,1,3,2.496e-15,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,1,1,1,1,0,1,0,1,1
5,4,0,0.95,25054092,6,4,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,1319.15995323943,55.4927759888396,1264.93630104162,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17479980,6,4,6,1,1,1,2,2,2,6.2208e-13,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17480292,6,5,6,1,1,1,2,2,2,2.239488e-11,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17480604,6,6,6,1,1,1,2,2,2,8.9828352e-10,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17485596,6,4,6,1,4,1,2,2,2,3.84e-14,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17485908,6,5,6,1,4,1,2,2,2,1.3824e-12,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17486220,6,6,6,1,4,1,2,2,2,5.54496e-11,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,4,0,0.95,17509932,6,4,6,1,4,1,2,3,2,3.6e-14,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,1,1,1,1,0,1,0,1,1
5,4,0,0.95,25054437,3,5,6,7,4,1,2,1,3,9.6e-16,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,4,0,0.99,25054401,3,5,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,4,0,0.99,24468156,6,4,6,1,3,0,2,1,3,2.496e-15,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,1,1,1,1,0,1,0,1,1
5,4,0,0.99,25054092,6,4,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,1319.15995323943,55.4927759888396,1264.93630104162,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17479980,6,4,6,1,1,1,2,2,2,6.2208e-13,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17480292,6,5,6,1,1,1,2,2,2,2.239488e-11,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17480604,6,6,6,1,1,1,2,2,2,8.9828352e-10,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17485596,6,4,6,1,4,1,2,2,2,3.84e-14,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17485908,6,5,6,1,4,1,2,2,2,1.3824e-12,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17486220,6,6,6,1,4,1,2,2,2,5.54496e-11,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,4,0,0.99,17509932,6,4,6,1,4,1,2,3,2,3.6e-14,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,1,1,1,1,0,1,0,1,1
5,4,0,0.99,25054437,3,5,6,7,4,1,2,1,3,9.6e-16,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,4,0,0.995,25054401,3,5,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,749.956076245614,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,4,0,0.995,24468156,6,4,6,1,3,0,2,1,3,2.496e-15,55.2436058969182,1585.0680237346,55.2436058969182,1574.40183228655,1,1,1,1,0,1,0,1,1
5,4,0,0.995,25054092,6,4,6,1,4,1,2,1,3,9.6e-16,55.4927759888396,1319.15995323943,55.4927759888396,1264.93630104162,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17479980,6,4,6,1,1,1,2,2,2,6.2208e-13,55.2436058969182,1893.89320018547,55.2436058969182,1810.42742502458,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17480292,6,5,6,1,1,1,2,2,2,2.239488e-11,55.2436058969182,2157.58969382278,55.2436058969182,2141.16001517668,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17480604,6,6,6,1,1,1,2,2,2,8.9828352e-10,55.2436058969182,2427.21809173978,55.2436058969182,2485.28597018461,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17485596,6,4,6,1,4,1,2,2,2,3.84e-14,55.2436058969182,1871.3550784385,55.2436058969182,1804.37718106627,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17485908,6,5,6,1,4,1,2,2,2,1.3824e-12,55.2436058969182,2130.54528875356,55.2436058969182,2104.60114106283,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17486220,6,6,6,1,4,1,2,2,2,5.54496e-11,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,4,0,0.995,17509932,6,4,6,1,4,1,2,3,2,3.6e-14,55.2436058969182,1680.25602012774,55.2436058969182,1675.0848133127,1,1,1,1,0,1,0,1,1
5,4,0,0.995,25054437,3,5,6,7,4,1,2,1,3,9.6e-16,55.4927759888396,701.144265454767,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,5,0,0.95,25054098,6,4,6,2,4,1,2,1,3,2.496e-15,55.4927759888396,1167.74869501292,55.4927759888396,1069.54197404499,1,1,1,1,1,1,1,1,1
5,5,0,0.95,25640034,6,4,6,2,5,2,2,1,3,9.6e-16,54.5851101382414,731.38563585402,54.5851101382414,650.464749915213,1,0,1,0,1,0,1,0,1
5,5,0,0.95,17485602,6,4,6,2,4,1,2,2,2,9.984e-14,55.2436058969182,1719.94382021198,55.2436058969182,1608.98285406964,1,1,1,1,0,1,0,1,1
5,5,0,0.95,17485914,6,5,6,2,4,1,2,2,2,3.59424e-12,55.2436058969182,1979.13403052705,55.2436058969182,1909.20681406621,1,1,1,1,0,1,0,1,1
5,5,0,0.95,17486226,6,6,6,2,4,1,2,2,2,1.4416896e-10,55.2436058969182,2243.31842482622,55.2436058969182,2246.93446767529,1,1,1,1,0,1,0,1,1
5,5,0,0.95,18071538,6,4,6,2,5,2,2,2,2,3.84e-14,54.5851101382414,1554.21926081093,54.5851101382414,1381.24149116868,1,1,1,1,0,1,0,0,1
5,5,0,0.95,26225976,6,4,6,3,6,3,2,1,3,2.4e-15,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148,1,0,1,0,1,0,1,0,1
5,5,0,0.95,24464430,6,4,6,4,1,0,2,1,3,2.3232e-14,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386,1,1,1,1,0,0,0,1,1
5,5,0,0.95,27386622,6,4,6,4,2,5,2,1,3,1.32e-14,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867,1,1,1,1,0,1,0,0,1
5,5,0,0.95,24468174,6,4,6,4,3,0,2,1,3,2.3232e-14,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386,1,1,1,1,0,1,0,0,1
5,5,0,0.95,17479998,6,4,6,4,1,1,2,2,2,7.6032e-13,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,1,1,1,1,0,1,0,1,1
5,5,0,0.95,19232190,6,4,6,4,1,4,2,2,2,2.112e-13,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919,1,1,1,1,0,1,0,1,1
5,5,0,0.95,17480310,6,5,6,4,1,1,2,2,2,2.737152e-11,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399,1,1,1,1,0,1,0,1,1
5,5,0,0.95,19232502,6,5,6,4,1,4,2,2,2,7.6032e-12,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513,1,1,1,1,0,1,0,1,1
5,5,0,0.95,17480622,6,6,6,4,1,1,2,2,2,1.09790208e-09,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,5,0,0.95,19232814,6,6,6,4,1,4,2,2,2,3.049728e-10,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923,1,1,1,1,0,1,0,1,1
5,5,0,0.95,17485614,6,4,6,4,4,1,2,2,2,7.6032e-13,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,1,1,1,1,0,1,0,1,1
5,5,0,0.95,19256526,6,4,6,4,1,4,2,3,2,1.98e-13,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851,1,1,1,1,0,0,0,1,1
5,5,0,0.95,23882244,6,4,6,5,2,-1,2,1,3,3.456e-15,55.2141131970405,1383.04627865174,55.2141131970405,1330.35225111871,1,1,1,1,0,1,0,1,1
5,5,0,0.95,24466308,6,4,6,5,2,0,2,1,3,8.64e-15,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605,1,1,1,1,0,0,0,1,1
5,5,0,0.95,27386628,6,4,6,5,2,5,2,1,3,4.32e-15,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,1,1,1,1,0,1,0,1,1
5,5,0,0.95,27386940,6,5,6,5,2,5,2,1,3,1.5552e-13,55.2141131970405,1728.49926640833,55.2141131970405,1610.46243099769,1,1,1,1,0,1,0,1,1
5,5,0,0.95,24468180,6,4,6,5,3,0,2,1,3,8.64e-15,55.2141131970405,1532.23687152925,55.2141131970405,1521.25650762605,1,1,1,1,0,1,0,1,1
5,5,0,0.95,19818132,6,4,6,5,2,5,2,2,2,1.728e-13,55.2141131970405,1694.10501489344,55.2141131970405,1622.83930001158,1,1,1,1,0,0,0,1,1
5,5,0,0.99,25054098,6,4,6,2,4,1,2,1,3,2.496e-15,55.4927759888396,1167.74869501292,55.4927759888396,1069.54197404499,1,0,1,1,1,0,1,1,1
5,5,0,0.99,25640034,6,4,6,2,5,2,2,1,3,9.6e-16,54.5851101382414,731.38563585402,54.5851101382414,650.464749915213,1,0,1,0,1,0,1,0,1
5,5,0,0.99,17485602,6,4,6,2,4,1,2,2,2,9.984e-14,55.2436058969182,1719.94382021198,55.2436058969182,1608.98285406964,1,1,1,1,0,1,0,1,1
5,5,0,0.99,17485914,6,5,6,2,4,1,2,2,2,3.59424e-12,55.2436058969182,1979.13403052705,55.2436058969182,1909.20681406621,1,1,1,1,0,1,0,1,1
5,5,0,0.99,17486226,6,6,6,2,4,1,2,2,2,1.4416896e-10,55.2436058969182,2243.31842482622,55.2436058969182,2246.93446767529,1,1,1,1,0,1,0,1,1
5,5,0,0.99,18071538,6,4,6,2,5,2,2,2,2,3.84e-14,54.5851101382414,1554.21926081093,54.5851101382414,1381.24149116868,1,1,1,1,0,1,0,0,1
5,5,0,0.99,26225976,6,4,6,3,6,3,2,1,3,2.4e-15,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148,1,0,1,0,1,0,1,0,1
5,5,0,0.99,24464430,6,4,6,4,1,0,2,1,3,2.3232e-14,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386,1,1,1,1,0,0,0,1,1
5,5,0,0.99,27386622,6,4,6,4,2,5,2,1,3,1.32e-14,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867,1,1,1,1,0,1,0,0,1
5,5,0,0.99,24468174,6,4,6,4,3,0,2,1,3,2.3232e-14,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386,1,1,1,1,0,1,0,0,1
5,5,0,0.99,17479998,6,4,6,4,1,1,2,2,2,7.6032e-13,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,1,1,1,1,0,1,0,1,1
5,5,0,0.99,19232190,6,4,6,4,1,4,2,2,2,2.112e-13,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919,1,1,1,1,0,1,0,1,1
5,5,0,0.99,17480310,6,5,6,4,1,1,2,2,2,2.737152e-11,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399,1,1,1,1,0,1,0,1,1
5,5,0,0.99,19232502,6,5,6,4,1,4,2,2,2,7.6032e-12,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513,1,1,1,1,0,1,0,1,1
5,5,0,0.99,17480622,6,6,6,4,1,1,2,2,2,1.09790208e-09,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,5,0,0.99,19232814,6,6,6,4,1,4,2,2,2,3.049728e-10,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923,1,1,1,1,0,1,0,1,1
5,5,0,0.99,17485614,6,4,6,4,4,1,2,2,2,7.6032e-13,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,1,1,1,1,0,1,0,1,1
5,5,0,0.99,19256526,6,4,6,4,1,4,2,3,2,1.98e-13,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851,1,1,1,1,0,0,0,1,1
5,5,0,0.99,23882244,6,4,6,5,2,-1,2,1,3,3.456e-15,55.2141131970405,1383.04627865174,55.2141131970405,1330.35225111871,1,1,1,1,0,1,0,1,1
5,5,0,0.99,24466308,6,4,6,5,2,0,2,1,3,8.64e-15,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605,1,1,1,1,0,0,0,1,1
5,5,0,0.99,27386628,6,4,6,5,2,5,2,1,3,4.32e-15,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,1,1,1,1,0,1,0,1,1
5,5,0,0.99,27386940,6,5,6,5,2,5,2,1,3,1.5552e-13,55.2141131970405,1728.49926640833,55.2141131970405,1610.46243099769,1,1,1,1,0,1,0,1,1
5,5,0,0.99,24468180,6,4,6,5,3,0,2,1,3,8.64e-15,55.2141131970405,1532.23687152925,55.2141131970405,1521.25650762605,1,1,1,1,0,1,0,1,1
5,5,0,0.99,19818132,6,4,6,5,2,5,2,2,2,1.728e-13,55.2141131970405,1694.10501489344,55.2141131970405,1622.83930001158,1,1,1,1,0,0,0,1,1
5,5,0,0.995,25054098,6,4,6,2,4,1,2,1,3,2.496e-15,55.4927759888396,1167.74869501292,55.4927759888396,1069.54197404499,1,0,1,1,1,0,1,1,1
5,5,0,0.995,25640034,6,4,6,2,5,2,2,1,3,9.6e-16,54.5851101382414,731.38563585402,54.5851101382414,650.464749915213,1,0,1,0,1,0,1,0,1
5,5,0,0.995,17485602,6,4,6,2,4,1,2,2,2,9.984e-14,55.2436058969182,1719.94382021198,55.2436058969182,1608.98285406964,1,1,1,1,0,1,0,1,1
5,5,0,0.995,17485914,6,5,6,2,4,1,2,2,2,3.59424e-12,55.2436058969182,1979.13403052705,55.2436058969182,1909.20681406621,1,1,1,1,0,1,0,1,1
5,5,0,0.995,17486226,6,6,6,2,4,1,2,2,2,1.4416896e-10,55.2436058969182,2243.31842482622,55.2436058969182,2246.93446767529,1,1,1,1,0,1,0,1,1
5,5,0,0.995,18071538,6,4,6,2,5,2,2,2,2,3.84e-14,54.5851101382414,1554.21926081093,54.5851101382414,1381.24149116868,1,1,1,1,0,1,0,0,1
5,5,0,0.995,26225976,6,4,6,3,6,3,2,1,3,2.4e-15,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148,1,0,1,0,1,0,1,0,1
5,5,0,0.995,24464430,6,4,6,4,1,0,2,1,3,2.3232e-14,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386,1,1,1,1,0,0,0,1,1
5,5,0,0.995,27386622,6,4,6,4,2,5,2,1,3,1.32e-14,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867,1,1,1,1,0,1,0,0,1
5,5,0,0.995,24468174,6,4,6,4,3,0,2,1,3,2.3232e-14,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386,1,1,1,1,0,1,0,0,1
5,5,0,0.995,17479998,6,4,6,4,1,1,2,2,2,7.6032e-13,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,1,1,1,1,0,1,0,1,1
5,5,0,0.995,19232190,6,4,6,4,1,4,2,2,2,2.112e-13,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919,1,1,1,1,0,1,0,1,1
5,5,0,0.995,17480310,6,5,6,4,1,1,2,2,2,2.737152e-11,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399,1,1,1,1,0,1,0,1,1
5,5,0,0.995,19232502,6,5,6,4,1,4,2,2,2,7.6032e-12,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513,1,1,1,1,0,1,0,1,1
5,5,0,0.995,17480622,6,6,6,4,1,1,2,2,2,1.09790208e-09,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,5,0,0.995,19232814,6,6,6,4,1,4,2,2,2,3.049728e-10,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923,1,1,1,1,0,1,0,1,1
5,5,0,0.995,17485614,6,4,6,4,4,1,2,2,2,7.6032e-13,55.2436058969182,1838.86666975145,55.2436058969182,1761.42000555357,1,1,1,1,0,1,0,1,1
5,5,0,0.995,19256526,6,4,6,4,1,4,2,3,2,1.98e-13,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851,1,1,1,1,0,0,0,1,1
5,5,0,0.995,23882244,6,4,6,5,2,-1,2,1,3,3.456e-15,55.2141131970405,1383.04627865174,55.2141131970405,1330.35225111871,1,1,1,1,0,1,0,1,1
5,5,0,0.995,24466308,6,4,6,5,2,0,2,1,3,8.64e-15,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605,1,1,1,1,0,0,0,1,1
5,5,0,0.995,27386628,6,4,6,5,2,5,2,1,3,4.32e-15,55.2141131970405,1529.28263837471,55.2141131970405,1507.22040006086,1,1,1,1,0,1,0,1,1
5,5,0,0.995,27386940,6,5,6,5,2,5,2,1,3,1.5552e-13,55.2141131970405,1728.49926640833,55.2141131970405,1610.46243099769,1,1,1,1,0,1,0,1,1
5,5,0,0.995,24468180,6,4,6,5,3,0,2,1,3,8.64e-15,55.2141131970405,1532.23687152925,55.2141131970405,1521.25650762605,1,1,1,1,0,1,0,1,1
5,5,0,0.995,19818132,6,4,6,5,2,5,2,2,2,1.728e-13,55.2141131970405,1694.10501489344,55.2141131970405,1622.83930001158,1,1,1,1,0,0,0,1,1
5,6,0,0.95,25054413,3,5,6,3,4,1,2,1,3,5.376e-15,55.4927759888396,724.102383047858,55.4927759888396,513.578602373054,1,0,1,0,1,0,1,0,1
5,6,0,0.95,24468168,6,4,6,3,3,0,2,1,3,3.456e-15,55.4697563798479,1411.13985664844,55.4697563798479,1341.31262852828,1,1,1,1,0,1,0,1,1
5,6,0,0.95,25054104,6,4,6,3,4,1,2,1,3,5.376e-15,55.4927759888396,1145.23178615328,55.4927759888396,1031.84709728335,1,1,1,1,1,0,1,0,1
5,6,0,0.95,26225976,6,4,6,3,6,3,2,1,3,9.6e-16,55.4697563798479,650.925636290852,55.4697563798479,596.647886648148,1,0,1,0,1,0,1,0,1
5,6,0,0.95,19232496,6,5,6,3,1,4,2,2,2,3.456e-12,55.4697563798479,1951.17311804958,55.4697563798479,1865.11363590572,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19265880,6,4,6,3,6,4,2,3,2,9e-14,55.4697563798479,1598.24115491212,55.4697563798479,1452.23610738404,1,1,1,1,0,1,0,0,1
5,6,0,0.95,23296302,6,4,6,4,1,-2,2,1,3,1.92e-15,55.2436058969182,1189.36248804443,55.2436058969182,1091.35217921512,1,1,1,1,0,1,0,1,1
5,6,0,0.95,24464430,6,4,6,4,1,0,2,1,3,1.056e-14,55.2436058969182,1529.22433099828,55.2436058969182,1531.44465677386,1,1,1,1,0,0,0,1,1
5,6,0,0.95,27386622,6,4,6,4,2,5,2,1,3,6e-15,55.2436058969182,1549.62538189302,55.2436058969182,1517.40854920867,1,1,1,1,0,1,0,1,1
5,6,0,0.95,24468174,6,4,6,4,3,0,2,1,3,1.056e-14,55.2436058969182,1552.57961504756,55.2436058969182,1531.44465677386,1,1,1,1,0,1,0,0,1
5,6,0,0.95,27395982,6,4,6,4,7,5,2,1,3,6e-15,55.2436058969182,1511.92596510469,55.2436058969182,1517.40854920867,1,1,1,1,0,0,0,1,1
5,6,0,0.95,17479998,6,4,6,4,1,1,2,2,2,3.456e-13,55.2436058969182,1861.40479149843,55.2436058969182,1767.47024951188,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19232190,6,4,6,4,1,4,2,2,2,9.6e-14,55.2436058969182,1828.91638281138,55.2436058969182,1724.51307399919,1,1,1,1,0,1,0,1,1
5,6,0,0.95,17480310,6,5,6,4,1,1,2,2,2,1.24416e-11,55.2436058969182,2125.10128513574,55.2436058969182,2098.20283966399,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19232502,6,5,6,4,1,4,2,2,2,3.456e-12,55.2436058969182,2092.61287644869,55.2436058969182,2055.2456641513,1,1,1,1,0,1,0,1,1
5,6,0,0.95,17480622,6,6,6,4,1,1,2,2,2,4.990464e-10,55.2436058969182,2394.72968305273,55.2436058969182,2442.32879467192,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19232814,6,6,6,4,1,4,2,2,2,1.38624e-10,55.2436058969182,2362.24127436569,55.2436058969182,2399.37161915923,1,1,1,1,0,1,0,1,1
5,6,0,0.95,17485926,6,5,6,4,4,1,2,2,2,1.24416e-11,55.2436058969182,2098.05688006652,55.2436058969182,2061.64396555014,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19256526,6,4,6,4,1,4,2,3,2,9e-14,55.2436058969182,1687.66952025063,55.2436058969182,1634.35769977851,1,1,1,1,0,1,0,1,1
5,6,0,0.95,19256838,6,5,6,4,1,4,2,3,2,3.24e-12,55.2436058969182,1850.80514191286,55.2436058969182,1799.10251377834,1,1,1,1,0,0,0,1,1
5,6,0,0.95,24466308,6,4,6,5,2,0,2,1,3,1.056e-14,55.2141131970405,1529.71714730743,55.2141131970405,1521.25650762605,1,1,1,1,0,0,0,1,1
