initial_state_id,T_label,eta,leaf_node_id,nominal_leaf_probability,worst_leaf_probability,leaf_value
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=2>a=1|loc=0|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=4|lfw=1>a=1|loc=3|lfw=2>a=1|loc=4|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=4|lfw=1>a=2|loc=3|lfw=2>a=2|loc=2|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=2>a=2|loc=6|lfw=3>a=4|loc=5|lfw=3,0.005,0.005497586765427738,859.078049623756
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=8|lfw=1>a=1|loc=7|lfw=2>a=1|loc=6|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=5|lfw=1>a=1|loc=5|lfw=2>a=1|loc=5|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=5|lfw=1>a=1|loc=3|lfw=1>a=1|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=2>a=2|loc=7|lfw=3>a=2|loc=6|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=10|lfw=1>a=2|loc=10|lfw=2,0.01,0.00983576922806073,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=1|loc=7|lfw=0>a=1|loc=10|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=8|lfw=1>a=2|loc=6|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=1|loc=10|lfw=1>a=1|loc=10|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=5|lfw=1>a=2|loc=3|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=2|loc=10|lfw=1,0.01,0.009835769228060728,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=9|lfw=0>a=1|loc=6|lfw=0,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=0>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=3|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=10|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=10|lfw=1>a=2|loc=9|lfw=2>a=2|loc=8|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=1|loc=7|lfw=1>a=1|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=4|lfw=0>a=1|loc=1|lfw=0,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=8|lfw=1>a=2|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=4|lfw=1>a=2|loc=3|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=7|lfw=1>a=1|loc=8|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=1,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=9|lfw=1,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=6|lfw=1>a=2|loc=5|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=5|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=4|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=2|loc=5|lfw=1>a=2|loc=2|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=1|loc=6|lfw=0>a=1|loc=6|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=0>a=1|loc=8|lfw=1>a=1|loc=9|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=4|loc=10|lfw=2>a=3|loc=10|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=9|lfw=1>a=1|loc=10|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=1>a=2|loc=10|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=0>a=2|loc=9|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=1|loc=8|lfw=2>a=1|loc=7|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.01,0.00983576922806073,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=1|loc=7|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=1>a=2|loc=10|lfw=2>a=2|loc=10|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=2|lfw=2>a=2|loc=3|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=5|lfw=2>a=2|loc=6|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=1|loc=4|lfw=1>a=1|loc=4|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=7|lfw=0>a=2|loc=8|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=1|loc=4|lfw=2>a=1|loc=3|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=6|lfw=1>a=1|loc=4|lfw=0,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=4|lfw=2>a=2|loc=6|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=4|lfw=2>a=2|loc=3|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=5|lfw=1>a=2|loc=3|lfw=2>a=2|loc=5|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=10|lfw=0>a=2|loc=10|lfw=0>a=2|loc=10|lfw=0,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=10|lfw=0>a=2|loc=8|lfw=0>a=2|loc=8|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=1|loc=9|lfw=1>a=1|loc=10|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,0.01,0.00983576922806073,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=1>a=2|loc=8|lfw=1,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=4|lfw=2>a=2|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=6|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=1|loc=7|lfw=2>a=1|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=9|lfw=0>a=3|loc=10|lfw=0,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=5|lfw=1>a=1|loc=6|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=7|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,0.01,0.00983576922806073,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=6|lfw=2>a=1|loc=5|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=7|lfw=3,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=2>a=1|loc=8|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=9|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=7|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=9|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=2|loc=8|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=2|loc=6|lfw=0>a=2|loc=6|lfw=0,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=1|loc=7|lfw=0>a=1|loc=7|lfw=1,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=0>a=2|loc=7|lfw=0,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=9|lfw=0>a=2|loc=7|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=5|lfw=0>a=1|loc=6|lfw=0>a=1|loc=9|lfw=0,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=1|loc=5|lfw=0>a=1|loc=5|lfw=1>a=1|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=9|lfw=2>a=1|loc=10|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=9|lfw=2>a=2|loc=10|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=6|lfw=2>a=2|loc=5|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=6|lfw=2>a=1|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=4|lfw=1>a=1|loc=4|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=1>a=1|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=5|lfw=2>a=1|loc=6|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=3|lfw=2>a=2|loc=3|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=2>a=1|loc=7|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=7|lfw=2>a=1|loc=8|lfw=3,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=6|lfw=3,0.005,0.0049178846140303665,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=4|lfw=3,0.005,0.0049178846140303665,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=5|lfw=2>a=2|loc=5|lfw=3,0.015,0.014753653842091098,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=1|loc=8|lfw=0>a=1|loc=8|lfw=0,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=10|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=2>a=1|loc=5|lfw=3,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=6|lfw=1>a=2|loc=7|lfw=1>a=1|loc=7|lfw=2,0.005,0.004917884614030365,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=2>a=1|loc=7|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=1>a=2|loc=7|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=3|loc=10|lfw=2>a=3|loc=10|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=1|loc=6|lfw=1>a=1|loc=5|lfw=0,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=2|loc=9|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=10|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=1,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=1>a=2|loc=8|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=1|loc=9|lfw=2>a=1|loc=9|lfw=3,0.015,0.014753653842091093,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=0>a=2|loc=7|lfw=1,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=7|lfw=2,0.01,0.009835769228060728,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=1>a=2|loc=6|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=1,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=8|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=10|lfw=2,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=1|loc=9|lfw=3,0.005,0.004917884614030366,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=8|lfw=2>a=2|loc=7|lfw=3,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=10|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=2,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=5|lfw=3,0.015,0.014753653842091093,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=6|lfw=3,0.01,0.009835769228060728,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=9|lfw=3,0.01,0.009835769228060728,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=8|lfw=3,0.01,0.009835769228060728,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=7|lfw=2>a=2|loc=7|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=1|loc=10|lfw=2>a=1|loc=9|lfw=3,0.005,0.004917884614030364,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=9|lfw=2,0.01,0.009835769228060731,0.0
7,ASYMMETRIC_CAPACITY_FRACTION,0.05,s7:n3:a=2|loc=8|lfw=1>a=2|loc=9|lfw=2>a=2|loc=10|lfw=3,0.01,0.009835769228060731,0.0
