time_start,time_end,vehicle_id,state,status,from_node,to_node,current_edge,road_state,edge_entry_road_state,edge_entry_time_h,edge_planned_arrival_h,physical_progress_before_km,physical_progress_after_km,equivalent_progress_before_km,equivalent_progress_after_km,move_physical_before_km,move_physical_after_km,move_equivalent_before_km,move_equivalent_after_km,onboard_H2_before,onboard_H2_after,P_output,energy_served_kWh,accounting_interval,station_H2_before_1,station_H2_after_1,station_H2_before_2,station_H2_after_2,station_H2_before_3,station_H2_after_3,station_H2_before_4,station_H2_after_4,case
0.21666666666666665,0.25,5,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-1
0.21666666666666665,0.25,6,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-1
0.0,0.3,1,PARKED,IDLE,24,24,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.0,0.3,2,PARKED,IDLE,24,24,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.0,0.3,3,PARKED,IDLE,14,14,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.0,0.3,4,PARKED,IDLE,18,18,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.0,0.3,5,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.0,0.3,6,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,1,MOVING,IN_TRANSIT,24,1,1.0,W0,W0,0.3,0.5166666666666666,0.0,8.000000000000002,0.0,8.000000000000002,0.0,8.000000000000002,0.0,8.000000000000002,10.0,10.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,2,PARKED,IDLE,24,24,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,3,PARKED,IDLE,14,14,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,4,PARKED,IDLE,18,18,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,5,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.3,0.5,6,PARKED,IDLE,31,31,,W0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
0.5,0.5166666666666666,1,MOVING,IN_TRANSIT,24,1,1.0,W0,W0,0.3,0.5166666666666666,8.000000000000002,8.666666666666666,8.000000000000002,8.666666666666666,8.000000000000002,8.666666666666666,8.000000000000002,8.666666666666666,10.0,10.0,0.0,0.0,1,69.1553559615926,69.1553559615926,55.5009093832021,55.5009093832021,33.3376415005701,33.3376415005701,37.9373084666148,37.9373084666148,CASE-2
