state_id,state_label,intensity,loc,lfw,SAA_T1_kg,ETA003_T1_kg,delta_T1_kg,SAA_T2_kg,ETA003_T2_kg,delta_T2_kg,SAA_T3_kg,ETA003_T3_kg,delta_T3_kg,SAA_T4_kg,ETA003_T4_kg,delta_T4_kg,SAA_total_T_kg,ETA003_total_T_kg,delta_total_T_kg,relative_delta_total_T_percent,SAA_mean_shortage_kg,ETA003_mean_shortage_kg,delta_mean_shortage_kg,SAA_mean_EENS_kWh,ETA003_mean_EENS_kWh,delta_mean_EENS_kWh,SAA_q95_shortage_kg,ETA003_q95_shortage_kg,delta_q95_shortage_kg,SAA_q99_shortage_kg,ETA003_q99_shortage_kg,delta_q99_shortage_kg,SAA_q99_5_shortage_kg,ETA003_q99_5_shortage_kg,delta_q99_5_shortage_kg,SAA_max_shortage_kg,ETA003_max_shortage_kg,delta_max_shortage_kg,SAA_nominal_economic_cost_yuan,ETA003_nominal_economic_cost_yuan,delta_nominal_economic_cost_yuan,SAA_preparation_cost_yuan,ETA003_preparation_cost_yuan,delta_preparation_cost_yuan,SAA_nominal_outage_loss_yuan,ETA003_nominal_outage_loss_yuan,delta_nominal_outage_loss_yuan,SAA_positive_shortage_probability,ETA003_positive_shortage_probability,delta_positive_shortage_probability,SAA_service_rate,ETA003_service_rate,delta_service_rate,avoided_nominal_outage_loss_yuan,net_safety_premium_yuan,mean_EENS_improvement_kWh,q95_shortage_improvement_kg,q99_shortage_improvement_kg,q99_5_shortage_improvement_kg,maximum_shortage_improvement_kg,mean_EENS_improvement_per_added_kg,q95_improvement_per_added_kg,net_cost_per_restored_kWh,maximum_abs_station_change_kg,any_station_inventory_decrease,total_inventory_increase_with_station_decrease
26,a0=5|loc0=5|lfw0=0,5,5,0,275.4820936639117,271.1949223619428,-4.287171301968897,137.21053923574163,137.13421507813587,-0.07632415760576805,45.277254998227086,49.64076790035279,4.363512902125706,150.0,150.0,0.0,607.9698878978804,607.9699053404314,1.7442550984014815e-05,2.8689827129965698e-06,18.433043758921347,18.439260291106734,0.0062165321853875355,337.90534166666663,338.01930002642314,0.11395835975650925,97.64612824918856,97.64612824918854,-2.842170943040401e-14,173.19913809562772,172.1081199028994,-1.0910181927283134,206.2024384256609,206.2029982944485,0.0005598687876045005,336.8518670048824,336.8518670048824,0.0,43425.38608291824,43433.363735356805,7.97765243856702,19772.01216625157,19772.01273350718,0.0005672556108038407,23653.373916666664,23661.35100184962,7.977085182956216,0.3852666666666666,0.3856,0.00033333333333340764,0.959680881253068,0.9596884557386028,7.574485534789233e-06,-7.977085182956216,7.97765243856702,-0.11395835975650925,2.842170943040401e-14,1.0910181927283134,-0.0005598687876045005,-0.0,-6533.35397218825,1.6294468312835098e-09,-70.0049777446129,4.363512902125706,True,True
27,a0=5|loc0=6|lfw0=0,5,6,0,273.443935302621,271.9512882074534,-1.4926470951676265,129.9750429588413,131.46849583803294,1.4934528791916364,50.042958841338695,54.550103875044655,4.50714503370596,150.0,150.0,0.0,603.461937102801,607.9698879205309,4.50795081772992,0.7470149384023174,12.851801271036198,12.742635804312275,-0.10916546672392258,235.59279500000005,233.59162824675047,-2.001166753249578,76.91678258734963,76.37127349098546,-0.5455090963641709,156.83386520470228,156.56111065652024,-0.2727545481820357,188.2006382456428,186.01940762155957,-2.1812306240832413,450.3177590486322,450.3177590486322,0.0,36116.90309167656,36123.42614426073,6.523052584168909,19625.40744167655,19772.0121669882,146.6047253116485,16491.495650000004,16351.413977272534,-140.0816727274705,0.3008666666666666,0.2882,-0.012666666666666604,0.9705009492146672,0.9707015460256836,0.0002005968110163625,140.0816727274705,6.523052584168909,2.001166753249578,0.5455090963641709,0.2727545481820357,2.1812306240832413,-0.0,0.44391938469668357,0.12101043654217909,3.2596247032270074,4.50714503370596,True,True
28,a0=5|loc0=7|lfw0=0,5,7,0,264.2991571884461,266.3877227607416,2.088565572295522,109.10181927283622,113.46575234314048,4.363933070304256,50.732345961869,52.91437658284234,2.182030620973336,146.74194692196497,149.15467754613286,2.4127306241678923,570.8752693451163,581.9225292328573,11.047259887741006,1.9351442391985119,8.752784369346026,8.501208280897202,-0.2515760884488234,160.45166666666665,155.83989960126706,-4.61176706539959,55.64192782914655,54.55090963641818,-1.0910181927283702,130.3766740310395,130.3766740310395,0.0,170.19883806562476,170.19883806562476,0.0,297.57521206666144,293.2112789963572,-4.363933070304256,29797.261109898856,29833.70941423417,36.44830433531388,18565.64444323219,18924.91644214548,359.2719989132893,11231.616666666669,10908.792972088691,-322.8236945779772,0.2110666666666666,0.2096,-0.0014666666666665884,0.9787621669673224,0.979202006672323,0.00043983970500061087,322.8236945779772,36.44830433531388,4.61176706539959,1.0910181927283702,-0.0,-0.0,4.363933070304256,0.4174580042710143,0.09875916777689445,7.903327253618736,4.363933070304256,False,False
29,a0=6|loc0=1|lfw0=0,6,1,0,297.5752120666609,299.77246237049343,2.1972503038325044,140.19583776559472,143.46867417333888,3.2728364077441654,78.55330987644221,82.10810426231943,3.5547943858772157,150.0,150.0,0.0,666.3243597086979,675.3492408061518,9.024881097453886,1.354427609610335,51.35961205211431,51.14267597662212,-0.2169360754921854,941.4987283333334,937.5219646654484,-3.9767636678849385,203.4748929438398,202.92960201791664,-0.5452909259231546,291.8473665548373,291.8473665548373,0.0,320.75934866213885,320.2138395657747,-0.5455090963641283,480.320759348662,480.320759348662,0.0,87574.69037385978,87589.81839211477,15.128018254996277,21669.779390526444,21963.280865533383,293.50147500693856,65904.91098333334,65626.5375265814,-278.3734567519423,0.6872666666666667,0.6870666666666667,-0.00019999999999997797,0.9038757574448566,0.9042499923223865,0.0003742348775298554,278.3734567519423,15.128018254996277,3.9767636678849385,0.5452909259231546,-0.0,0.5455090963641283,-0.0,0.44064443896184624,0.06042084322606677,3.8041029134231126,3.5547943858772157,False,False
30,a0=6|loc0=2|lfw0=0,6,2,0,300.0,300.0,0.0,143.24114229604783,143.24114811532186,5.819274036866773e-06,82.91738264735562,88.32166831096355,5.404285663607922,150.0,150.0,0.0,676.1585249434036,681.5628164262854,5.404291482881831,0.7992639719116439,54.85057142077845,54.72100731085419,-0.12956410992426015,1005.49325,1003.1181455189236,-2.3751044810763915,212.2030384856668,212.20303848566672,-8.526512829121202e-14,298.6662302593893,298.6662302593893,0.0,323.48689414395994,323.48689414395994,0.0,470.5015956141068,470.5015956141068,0.0,92374.12739239016,92383.6250282222,9.497635832041851,21989.59989239016,22165.35484189756,175.75494950739812,70384.5275,70218.27018632465,-166.257313675349,0.6985333333333333,0.6983333333333334,-0.00019999999999997797,0.8988048682124085,0.8990286778811684,0.00022380966875990005,166.257313675349,9.497635832041851,2.3751044810763915,8.526512829121202e-14,-0.0,-0.0,-0.0,0.4394848961421804,1.577730005150361e-14,3.998828644261387,5.404285663607922,False,False
31,a0=6|loc0=3|lfw0=0,6,3,0,300.0,300.0,0.0,143.24114229604777,143.24114051699513,-1.7790526385397243e-06,78.55330987644221,83.76912376979753,5.2158138933553175,150.0,150.0,0.0,671.79445217249,677.0102642867927,5.215812114302707,0.7763999981594809,54.63300302757548,54.50947826423376,-0.12352476334171314,1001.5048949999998,999.2405008008012,-2.264394199198591,212.49079453399884,212.47579303384887,-0.015001500149963931,294.02940294029406,294.02940294029406,0.0,324.0324032403241,324.032403240324,-5.684341886080802e-14,470.5015956141068,470.5015956141068,0.0,91953.01692791728,91964.134676665,11.11774874771072,21847.67427791729,22017.299620608926,169.62534269163734,70105.34264999999,69946.83505605608,-158.50759394391207,0.6909333333333333,0.6949333333333333,0.0040000000000000036,0.8986446791293746,0.8988608027391686,0.00021612360979395007,158.50759394391207,11.11774874771072,2.264394199198591,0.015001500149963931,-0.0,5.684341886080802e-14,-0.0,0.43414029293524775,0.0028761580787826087,4.909811530008992,5.2158138933553175,True,True
32,a0=6|loc0=4|lfw0=0,6,4,0,300.0,300.0,0.0,134.4829937539209,139.10571979217528,4.6227260382543705,77.780050732346,83.4615116465665,5.681460914220509,150.0,150.0,0.0,662.263044486267,672.5672314387417,10.304186952474765,1.5559054726461397,46.69515778850612,46.44957091217368,-0.24558687633244602,855.9922849999999,851.4903091765118,-4.501975823488124,197.97479747974788,196.9287837874697,-1.0460136922781658,288.58931347680215,288.5893134768022,5.684341886080802e-14,316.6680304394077,316.6680304394077,0.0,454.68183181954566,454.68183181954566,0.0,81457.15981555764,81477.12775880378,19.967943246141658,21537.699865557643,21872.806116447955,335.10625089031237,59919.45995,59604.32164235583,-315.13830764416343,0.6152666666666666,0.6146666666666667,-0.0005999999999999339,0.9121105635681184,0.9125419239530924,0.0004313603849740444,315.13830764416343,19.967943246141658,4.501975823488124,1.0460136922781658,-5.684341886080802e-14,-0.0,-0.0,0.43690742843198127,0.10151346215888908,4.435373273655327,5.681460914220509,False,False
33,a0=6|loc0=5|lfw0=0,6,5,0,300.0,300.0,0.0,133.42197856149247,133.42198464873402,6.0872415588164586e-06,65.18833701551972,73.64448661117925,8.456149595659525,150.0,150.0,0.0,648.6103155770122,657.0664712599132,8.456155682900999,1.3037343810016793,37.0879150642337,36.89101751890825,-0.19689754532544868,679.877115,676.2676876478665,-3.60942735213348,177.83596541472338,177.01770177017704,-0.8182636445463345,268.9359845075417,268.93598450754166,-5.684341886080802e-14,295.66593022938656,295.1204211330225,-0.5455090963640714,480.320759348662,480.320759348662,0.0,68685.09250103017,68707.43833316235,22.345832132181386,21093.69445103017,21368.700197811693,275.00574678152407,47591.39805,47338.73813535066,-252.65991464934632,0.5291333333333333,0.5288666666666667,-0.0002666666666666373,0.9284834943617272,0.9288350839704734,0.0003515896087462611,252.65991464934632,22.345832132181386,3.60942735213348,0.8182636445463345,5.684341886080802e-14,0.5455090963640714,-0.0,0.4268402200106156,0.09676544226839708,6.190963261519335,8.456149595659525,False,False
34,a0=6|loc0=6|lfw0=0,6,6,0,300.0,300.0,0.0,118.69323295965958,123.60301667013285,4.909783710473263,47.68704143141586,58.14185078485138,10.454809353435522,150.0,150.0,0.0,616.3802743910754,631.7448674549842,15.364593063908728,2.492713297661492,26.25653074398349,25.901089416156747,-0.35544132782674254,481.3215933333333,474.80582063227735,-6.515772701055937,139.65032866923053,137.46829228377385,-2.1820363854566835,249.8431661347953,247.93388429752065,-1.9092818372746478,284.2102392057388,283.93748465755675,-0.2727545481820357,460.6824318795516,460.6824318795516,0.0,53738.04096972684,53781.61445850055,43.5734887737126,20045.52943639351,20545.20701424114,499.67757784762944,33692.51153333333,33236.407444259414,-456.10408907391684,0.4126666666666667,0.4122666666666666,-0.00040000000000006697,0.9470585654332788,0.94771036644619,0.0006518010129111795,456.10408907391684,43.5734887737126,6.515772701055937,2.1820363854566835,1.9092818372746478,0.2727545481820357,-0.0,0.42407714112269074,0.14201719345123853,6.687386250697656,10.454809353435522,False,False
35,a0=6|loc0=7|lfw0=0,6,7,0,300.0,300.0,0.0,111.28385565829316,106.98091413702058,-4.3029415212725866,46.68603223958729,50.98897636368633,4.302944124099035,150.0,150.0,0.0,607.9698878978804,607.9698905007069,2.6028264983324334e-06,4.281176667041815e-07,16.75195492276501,16.755103621670237,0.0031486989052282865,307.0884616666667,307.14618204064794,0.0577203739812262,102.5557101164662,102.2829555682841,-0.27275454818210676,217.38537490112648,217.1126203529444,-0.27275454818209255,248.20663884570277,247.3883752011565,-0.8182636445462776,426.3153588086082,426.3153588086082,0.0,41268.20448291824,41272.2449937444,4.040510826162063,19772.01216625157,19772.012250899046,8.46474758873228e-05,21496.19231666667,21500.232742845357,4.040426178686175,0.302,0.3019333333333333,-6.666666666671484e-05,0.9642115288131372,0.9642147036502184,3.17483708123234e-06,-4.040426178686175,4.040510826162063,-0.0577203739812262,0.27275454818210676,0.27275454818209255,0.8182636445462776,-0.0,-22176.03594331248,104791.67487992528,-70.00146650949033,4.302944124099035,True,True
